word,status,calification,definition,word_length,language
PURGA,true,"""nombre femenino""","""Medicina que se toma para defecar laxante depurador medicamento""",5,esp
PURGO,true,"""verbo transitivo""","""Limpiar purificar algo quitándole lo innecesario inconveniente o superfluo depurar limpiar purificar refinar apurar""",5,esp
PURIN,null,null,null,null,null
PUROS,true,"""adjetivo""","""Libre y exento de toda mezcla de otra cosa intacto limpio natural virgen seco lígrimo impuro""",5,esp
PURRA,null,null,null,null,null
PURRE,null,null,null,null,null
PURRI,null,null,null,null,null
PURRO,null,null,null,null,null
PUSES,true,"""nombre masculino""","""Líquido espeso de color amarillento o verdoso segregado por un tejido inflamado y compuesto por suero leucocitos células muertas y otras sustancias materia podre secreción humor""",5,esp
PUSPA,true,"""adjetivo""","""que tiene la piel con menos color de lo normal pálido macilento lívido jalado payulo paliducho""",5,esp
PUSPO,true,"""adjetivo""","""que tiene la piel con menos color de lo normal pálido macilento lívido jalado payulo paliducho""",5,esp
PUTAL,true,"""nombre masculino""","""prostíbulo burdel lupanar mancebía""",5,esp
PUTAS,true,"""adjetivo""","""como calificación denigratoria Me quedé en la puta calle""",5,esp
PUTEA,true,"""verbo transitivo""","""Fastidiar perjudicar a alguien Lo están puteando para que se vaya fastidiar molestar jorobar jeringar joder""",5,esp
PUTEE,true,"""verbo transitivo""","""Fastidiar perjudicar a alguien Lo están puteando para que se vaya fastidiar molestar jorobar jeringar joder""",5,esp
PUTEO,true,"""nombre masculino""","""Acción de fastidiar perjudicar""",5,esp
PUTON,null,null,null,null,null
PUTOS,true,"""adjetivo""","""como calificación denigratoria Me quedé en la puta calle""",5,esp
PUYAD,true,"""verbo transitivo""","""Herir con la puya""",5,esp
PUYAN,true,"""verbo transitivo""","""Herir con la puya""",5,esp
PUYAR,true,"""verbo transitivo""","""Herir con la puya""",5,esp
PUYAS,null,null,null,null,null
PUYEN,true,"""verbo transitivo""","""Herir con la puya""",5,esp
PUYES,true,"""verbo transitivo""","""Herir con la puya""",5,esp
PUYON,null,null,null,null,null
PUYOS,true,"""adjetivo""","""Dicho de un poncho o de un capote Hecho de lana basto y más corto que el ordinario""",5,esp
PUZLE,true,"""nombre masculino""","""juego rompecabezas""",5,esp
PUZOL,true,"""nombre masculino""","""puzolana pucelana""",5,esp
PYMES,true,"""nombre femenino""","""Empresa mercantil industrial compuesta por un número reducido de trabajadores y con un moderado volumen de facturación""",5,esp
QUECO,true,"""nombre masculino coloquial""","""prostíbulo burdel lupanar congal""",5,esp
QUEDA,true,"""adjetivo""","""quieto""",5,esp
QUEDE,true,"""verbo intransitivo""","""Estar detenerse forzosa o voluntariamente en un lugar permanecer estar afincarse establecerse ubicarse arraigar irse marcharse ausentarse partir""",5,esp
QUEDO,true,"""adjetivo""","""quieto""",5,esp
QUEJA,true,"""nombre femenino""","""Expresión de dolor pena o sentimiento lamentación lamento gemido quejido llanto lloro pena1""",5,esp
QUEJE,true,"""verbo transitivo""","""aquejar.""",5,esp
QUEJO,true,"""nombre masculino desusado""","""queja.""",5,esp
QUEMA,true,"""nombre femenino""","""Acción y efecto de quemar o quemarse combustión cremación ignición inflamación""",5,esp
QUEME,true,"""verbo transitivo""","""Dicho del fuego Destruir algo o a alguien abrasar incendiar carbonizar calcinar chamuscar achichinar""",5,esp
QUEMI,null,null,null,null,null
QUEMO,true,"""nombre masculino coloquial""","""Situación embarazosa""",5,esp
QUENA,true,"""nombre femenino""","""Flauta aborigen del construida tradicionalmente con caña hueso o barro que mide unos de longitud y se caracteriza por su escotadura en forma de U con el borde anterior afilado flauta""",5,esp
QUEPA,true,"""verbo intransitivo""","""Dicho de una persona o de una cosa Poder contenerse dentro de algo entrar contener alcanzar coger""",5,esp
QUEPI,null,null,null,null,null
QUEPO,true,"""verbo intransitivo""","""Dicho de una persona o de una cosa Poder contenerse dentro de algo entrar contener alcanzar coger""",5,esp
QUERA,true,"""nombre masculino""","""Hombre pesado y molesto""",5,esp
QUERE,null,null,null,null,null
QUERO,true,"""nombre masculino""","""Vaso coloreado de madera que usaban en sus ceremonias los incas en el sur del""",5,esp
QUESO,true,"""nombre masculino""","""Producto obtenido por maduración de la cuajada de la leche con características propias para cada uno de los tipos según su origen o método de fabricación""",5,esp
QUIAS,null,null,null,null,null
QUIEN,true,"""pronombre relativo masculino y femenino""","""El que el cual o que con antecedente referido a personas Este es el escritor de quien te hablé sin preposición solo encabeza oraciones explicativas El escritor invitado quien trató ampliamente esa cuestión es un especialista en la materia""",5,esp
QUIER,true,"""conjunción distributiva""","""ya.""",5,esp
QUIFS,null,null,null,null,null
QUIJO,true,"""nombre masculino""","""Cuarzo que en los filones sirve regularmente de matriz al mineral de oro o plata""",5,esp
QUILA,true,"""nombre femenino""","""Especie de bambú más fuerte y de usos más variados que el malayo""",5,esp
QUILO,true,"""nombre masculino""","""Linfa de aspecto lechoso por la gran cantidad de grasa que acarrea y que circula por los vasos quilíferos durante la digestión linfa""",5,esp
QUIMA,true,"""nombre femenino""","""Rama de un árbol""",5,esp
QUIMO,true,"""nombre masculino""","""Pasta homogénea y agria variable según los casos en que los alimentos se transforman en el estómago por la digestión""",5,esp
QUINA,true,"""nombre femenino""","""Acierto de cinco números en la antigua lotería vieja""",5,esp
QUINO,true,"""nombre masculino""","""Árbol americano del que hay varias especies pertenecientes a la familia de las rubiáceas con hojas opuestas ovales más o menos grandes y apuntadas enteras lisas en el haz y algo vellosas en el envés y fruto seco capsular con muchas semillas elipsoidales Su corteza es la quina""",5,esp
QUIÑA,true,"""verbo transitivo""","""Dar golpes con la púa del trompo""",5,esp
QUIÑE,true,"""verbo transitivo""","""Dar golpes con la púa del trompo""",5,esp
QUIÑO,true,"""nombre masculino""","""cachada1 coca4 quiñazo meco""",5,esp
QUIOS,null,null,null,null,null
QUIPA,true,"""nombre femenino""","""Concha de caracol marino utilizado por los indígenas como trompeta""",5,esp
QUIPU,true,"""nombre masculino""","""Conjunto de cuerdas y nudos de varios colores usado originariamente por los incas como sistema de signos y de cálculo""",5,esp
QUISA,true,"""nombre femenino""","""Plátano maduro pelado y tostado""",5,esp
QUISE,true,"""verbo transitivo""","""Desear o apetecer desear apetecer ansiar anhelar ambicionar""",5,esp
QUISO,true,"""verbo transitivo""","""Desear o apetecer desear apetecer ansiar anhelar ambicionar""",5,esp
QUITA,true,"""nombre femenino""","""Remisión o liberación que de la deuda o parte de ella hace el acreedor al deudor quitación quitamiento""",5,esp
QUITE,true,"""nombre masculino""","""Acción de quitar o estorbar""",5,esp
QUITO,true,"""adjetivo""","""Libre exento""",5,esp
QUITU,true,"""adjetivo""","""Dicho de una persona De un pueblo amerindio que habitaba en la región ecuatoriana de los altos al pie del""",5,esp
QUIVI,true,"""nombre masculino""","""kiwi""",5,esp
QUIZA,null,null,null,null,null
RABAL,true,"""nombre masculino""","""Barrio exterior o extremo de una ciudad arrabal arrabal""",5,esp
RABAS,true,"""nombre femenino""","""Cebo de pesca hecho de huevas de bacalao""",5,esp
RABEA,true,"""verbo intransitivo""","""Dicho de un animal Menear el rabo hacia una parte y otra""",5,esp
RABEE,true,"""verbo intransitivo""","""Dicho de un animal Menear el rabo hacia una parte y otra""",5,esp
RABEL,true,"""nombre masculino""","""Instrumento musical pastoril pequeño de hechura como la del laúd y compuesto de tres cuerdas solas que se tocan con arco y tienen un sonido muy agudo laúd""",5,esp
RABEO,true,"""nombre masculino""","""Acción y efecto de rabear""",5,esp
RABIA,true,"""nombre femenino""","""Enfermedad que se produce en algunos animales y se transmite por mordedura a otros o al hombre al inocularse el virus por la saliva o baba del animal rabioso hidrofobia""",5,esp
RABIE,true,"""verbo intransitivo""","""Padecer o tener enfermedad""",5,esp
RABIL,true,"""nombre masculino""","""manivela de los tornos cigüeña cigüeñuela""",5,esp
RABIO,true,"""verbo intransitivo""","""Padecer o tener enfermedad""",5,esp
RABIS,null,null,null,null,null
RABON,null,null,null,null,null
RABOS,true,"""nombre masculino""","""extremidad de la columna vertebral de algunos animales cola1 hopo""",5,esp
RACEA,true,"""verbo transitivo""","""Dicho del macho Cubrir o preñar a la hembra""",5,esp
RACEE,true,"""verbo transitivo""","""Dicho del macho Cubrir o preñar a la hembra""",5,esp
RACEL,true,"""nombre masculino""","""Cada una de las partes de los extremos de popa y de proa en las cuales se estrecha el pantoque rasel delgado""",5,esp
RACEO,true,"""verbo transitivo""","""Dicho del macho Cubrir o preñar a la hembra""",5,esp
RACHA,true,"""nombre femenino""","""Ráfaga de aire ráfaga bocanada refregón fugada sobreviento ventada ventolera""",5,esp
RACHE,null,null,null,null,null
RACHO,null,null,null,null,null
RACOR,true,"""nombre masculino""","""Pieza metálica con dos roscas internas en sentido inverso que sirve para unir tubos y otros perfiles cilíndricos""",5,esp
RACOS,true,"""nombre masculino""","""tucán diostedé picofeo yátaro""",5,esp
RADAL,true,"""nombre masculino""","""Arbusto de la familia de las proteáceas de follaje persistente cuyas hojas son simples aovadas y sus flores blancas cubiertas de un vello rojizo Es planta ornamental y forestal Su corteza se emplea en medicina para las afecciones del pecho""",5,esp
RADAR,true,"""nombre masculino""","""Sistema que utiliza radiaciones electromagnéticas reflejadas por un objeto para determinar la localización o velocidad de este""",5,esp
RADAS,true,"""nombre femenino""","""Bahía ensenada donde las naves pueden estar ancladas al abrigo de algunos vientos bahía ensenada abra cala2 fondeadero""",5,esp
RADES,true,"""nombre masculino""","""Unidad de dosis absorbida de radiación ionizante en el sistema cegesimal que equivale a la energía de ergios por gramo de materia irradiada""",5,esp
RADIA,true,"""verbo transitivo""","""Difundir por medio de las ondas electromagnéticas sonidos e imágenes emitir transmitir radiodifundir difundir""",5,esp
RADIE,true,"""verbo transitivo""","""Difundir por medio de las ondas electromagnéticas sonidos e imágenes emitir transmitir radiodifundir difundir""",5,esp
RADIO,true,"""nombre masculino""","""Segmento lineal que une un punto cualquiera de la circunferencia o de la superficie de una esfera con su centro""",5,esp
RADON,null,null,null,null,null
RAEIS,null,null,null,null,null
RAERA,null,null,null,null,null
RAMON,null,null,null,null,null
RAMOS,null,null,null,null,null
RAMPA,true,"""nombre femenino""","""Calambre de los músculos""",5,esp
RAMPE,true,"""verbo intransitivo""","""Adoptar la postura del león rampante""",5,esp
RAMPO,true,"""verbo intransitivo""","""Adoptar la postura del león rampante""",5,esp
RANAS,true,"""nombre femenino""","""Batracio del orden de los anuros de unos ocho a quince centímetros de largo con el dorso de color verdoso manchado de oscuro verde pardo y el abdomen blanco boca con dientes y pupila redonda o en forma de rendija vertical Se conocen diversas especies algunas muy comunes en y todas ellas muy ágiles y buenas nadadoras viven de adultas en las inmediaciones de aguas corrientes o estancadas y se alimentan de animalillos acuáticos o terrestres batracio renacuajo""",5,esp
RANDA,true,"""nombre masculino coloquial""","""Ratero granuja ratero granuja pícaro ladrón caco""",5,esp
RANDS,true,"""nombre masculino""","""Unidad monetaria de""",5,esp
RANGO,true,"""nombre masculino""","""Categoría de una persona con respecto a su situación profesional o social""",5,esp
RANOS,true,"""nombre masculino""","""Macho de la rana""",5,esp
RAÑAS,true,"""nombre femenino""","""Instrumento para pescar pulpos en fondos de roca formado por una cruz de madera o hierro erizada de garfios que se echa al agua con una piedra""",5,esp
RAÑOS,true,"""nombre masculino""","""Pez marino teleósteo del suborden de los acantopterigios de unos de largo de color amarillo en la cabeza y el lomo y rojo amarillento en el vientre aletas en general amarillas y encarnadas las que están junto a las agallas cuyo opérculo es de borde menudamente aserrado y remata en la parte superior con dos fuertes aguijones baila1 perca""",5,esp
RAPAD,true,"""verbo transitivo""","""Rasurar o afeitar las barbas afeitar rasurar desbarbar""",5,esp
RAPAN,true,"""verbo transitivo""","""Rasurar o afeitar las barbas afeitar rasurar desbarbar""",5,esp
RAPAR,true,"""verbo transitivo""","""Rasurar o afeitar las barbas afeitar rasurar desbarbar""",5,esp
RAPAS,null,null,null,null,null
RAPAZ,true,"""adjetivo""","""Inclinado o dado al robo hurto o rapiña ladrón avaricioso codicioso expoliador""",5,esp
RAPEN,true,"""verbo transitivo""","""Rasurar o afeitar las barbas afeitar rasurar desbarbar""",5,esp
RAPES,null,null,null,null,null
RAPOS,true,"""nombre masculino""","""Raíz del nabo""",5,esp
RAPTA,true,"""verbo transitivo""","""Secuestrar retener a alguien en contra de su voluntad por lo general con el fin de conseguir un rescate secuestrar retener plagiar liberar""",5,esp
RAPTE,true,"""verbo transitivo""","""Secuestrar retener a alguien en contra de su voluntad por lo general con el fin de conseguir un rescate secuestrar retener plagiar liberar""",5,esp
RAPTO,true,"""nombre masculino""","""Acción de raptar secuestro retención reclusión plagio liberación""",5,esp
RAQUE,true,"""nombre masculino""","""Acto de recoger los objetos perdidos en las costas por algún naufragio o echazón Andar ir al raque""",5,esp
RARAS,null,null,null,null,null
RAREA,true,"""verbo transitivo""","""Espaciar hacer menos frecuente""",5,esp
RAREE,true,"""verbo transitivo""","""Espaciar hacer menos frecuente""",5,esp
RAREO,true,"""verbo transitivo""","""Espaciar hacer menos frecuente""",5,esp
RAROS,true,"""adjetivo""","""Que se comporta de un modo inhabitual extraño infrecuente original peculiar curioso1 insólito desusado inusitado inusual excepcional atípico extraordinario""",5,esp
RASAD,true,"""verbo transitivo""","""Igualar con el rasero las medidas de trigo cebada y otras cosas nivelar igualar equilibrar""",5,esp
RASAN,null,null,null,null,null
